Displacement_mm,BaseShear_kN
2.250000000000000000e+00,1.296551715721097082e+02
2.500000000000000000e+00,1.439975741032550047e+02
2.750000000000000000e+00,1.583470875095247834e+02
3.000000000000000000e+00,1.726996541266274789e+02
3.250000000000000000e+00,1.870531791522755327e+02
3.500000000000000000e+00,2.014014508184671399e+02
3.750000000000000000e+00,2.157474875458635211e+02
4.000000000000000000e+00,2.300936534568967318e+02
4.250000000000000000e+00,2.444461377551187979e+02
4.500000000000000000e+00,2.587950367882027649e+02
4.750000000000000000e+00,2.731419319718750103e+02
5.000000000000000000e+00,2.874774746639031378e+02
5.250000000000000000e+00,3.018097287232286021e+02
5.500000000000000000e+00,3.161377438389300778e+02
5.750000000000000000e+00,3.304603289268025605e+02
6.000000000000000000e+00,3.447797853768565801e+02
6.250000000000000000e+00,3.590949928638249276e+02
6.500000000000000000e+00,3.734026858894904422e+02
6.750000000000000000e+00,3.877012632579137517e+02
7.000000000000000000e+00,4.019896746680051933e+02
7.250000000000000000e+00,4.162660344058912756e+02
7.500000000000000000e+00,4.305329978838179841e+02
7.750000000000000000e+00,4.447942974500824107e+02
8.000000000000000000e+00,4.589630466521222161e+02
7.750000000000000000e+00,4.446656567544646350e+02
7.500000000000000000e+00,4.303615031665418655e+02
7.250000000000000000e+00,4.160487837837535494e+02
7.000000000000000000e+00,4.017283119167923360e+02
6.750000000000000000e+00,3.873988811644525754e+02
6.500000000000000000e+00,3.730629354308549637e+02
6.250000000000000000e+00,3.587199664657003382e+02
6.000000000000000000e+00,3.443715895821499089e+02
5.750000000000000000e+00,3.300184768754702986e+02
5.500000000000000000e+00,3.156614393487459438e+02
5.250000000000000000e+00,3.013010360085934849e+02
5.000000000000000000e+00,2.869371350948647432e+02
4.750000000000000000e+00,2.725706840747635624e+02
4.500000000000000000e+00,2.582010637436943625e+02
4.250000000000000000e+00,2.438299593544077197e+02
4.000000000000000000e+00,2.294580725991657744e+02
3.750000000000000000e+00,2.150857648765930605e+02
3.500000000000000000e+00,2.007140488959931304e+02
3.250000000000000000e+00,1.863421712636711902e+02
3.000000000000000000e+00,1.719720316689337096e+02
2.750000000000000000e+00,1.576040773437722180e+02
2.500000000000000000e+00,1.432372741412028461e+02
2.250000000000000000e+00,1.288723482480846485e+02
2.000000000000000000e+00,1.145095650913566772e+02
1.750000000000000000e+00,1.001485880628248708e+02
1.500000000000000000e+00,8.578929003888401894e+01
1.250000000000000000e+00,7.143036298060184208e+01
1.000000000000000000e+00,5.707061319418094314e+01
