Displacement_mm,BaseShear_kN
-3.500000000000000000e+00,-2.281691282171745456e+02
-3.750000000000000000e+00,-2.444625442520497245e+02
-4.000000000000000000e+00,-2.607556151893617766e+02
-3.750000000000000000e+00,-2.444530035832099486e+02
-3.500000000000000000e+00,-2.281505610041332375e+02
-3.250000000000000000e+00,-2.118483033410018095e+02
-3.000000000000000000e+00,-1.955462141540480445e+02
-2.750000000000000000e+00,-1.792443213792924155e+02
-2.500000000000000000e+00,-1.629427017327351734e+02
-2.250000000000000000e+00,-1.466413560926188495e+02
-2.000000000000000000e+00,-1.303403191418570088e+02
-1.750000000000000000e+00,-1.140397123820323060e+02
-1.500000000000000000e+00,-9.773960349148624971e+01
-1.250000000000000000e+00,-8.144032272807990580e+01
-1.000000000000000000e+00,-6.514183471643835333e+01
-7.500000000000000000e-01,-4.884394836964636966e+01
-5.000000000000000000e-01,-3.254645253396786586e+01
-2.500000000000000000e-01,-1.624825140113848931e+01
0.000000000000000000e+00,5.027710215234140051e-02
2.500000000000000000e-01,1.634827809683011068e+01
5.000000000000000000e-01,3.264512555760077817e+01
7.500000000000000000e-01,4.894138379360439473e+01
1.000000000000000000e+00,6.523452021249471500e+01
1.250000000000000000e+00,8.152761036378245763e+01
1.500000000000000000e+00,9.781841345210143857e+01
1.750000000000000000e+00,1.141119600048242120e+02
2.000000000000000000e+00,1.304034115212942879e+02
2.250000000000000000e+00,1.466954279847693954e+02
2.500000000000000000e+00,1.629884800748294538e+02
2.750000000000000000e+00,1.792787652391861286e+02
3.000000000000000000e+00,1.955719802721053782e+02
3.250000000000000000e+00,2.118645560241857027e+02
3.500000000000000000e+00,2.281580408140670784e+02
3.750000000000000000e+00,2.444490040300362921e+02
4.000000000000000000e+00,2.607414020962845598e+02
3.750000000000000000e+00,2.444388013148852963e+02
3.500000000000000000e+00,2.281364339711245464e+02
3.250000000000000000e+00,2.118342689360030704e+02
3.000000000000000000e+00,1.955322964216152286e+02
2.750000000000000000e+00,1.792305295582935685e+02
2.500000000000000000e+00,1.629290509783279788e+02
2.250000000000000000e+00,1.466279027507796116e+02
2.000000000000000000e+00,1.303270616134719262e+02
1.750000000000000000e+00,1.140265771008326112e+02
1.500000000000000000e+00,9.772661721612982433e+01
1.250000000000000000e+00,8.142729489958269085e+01
1.000000000000000000e+00,6.512847984548812974e+01
7.500000000000000000e-01,4.883002201370902640e+01
5.000000000000000000e-01,3.253148122461320924e+01
2.500000000000000000e-01,1.623342995755690055e+01
0.000000000000000000e+00,-6.511723974735753040e-02
-2.500000000000000000e-01,-1.636358974161572633e+01
-5.000000000000000000e-01,-3.266052107874212140e+01
-7.500000000000000000e-01,-4.895417637527756938e+01
-1.000000000000000000e+00,-6.524704708893020211e+01
-1.250000000000000000e+00,-8.153734592102003376e+01
-1.500000000000000000e+00,-9.782765696641860131e+01
-1.750000000000000000e+00,-1.141211394144796856e+02
-2.000000000000000000e+00,-1.304118632210622479e+02
-2.250000000000000000e+00,-1.467051446467942810e+02
-2.500000000000000000e+00,-1.629982077003600693e+02
-2.750000000000000000e+00,-1.792887648865706751e+02
-3.000000000000000000e+00,-1.955823092461357362e+02
-3.250000000000000000e+00,-2.118763631740588380e+02
-3.500000000000000000e+00,-2.281690382790171441e+02
-3.750000000000000000e+00,-2.444624541951412766e+02
-4.000000000000000000e+00,-2.607556162219727867e+02
-3.750000000000000000e+00,-2.444530046535300301e+02
-3.500000000000000000e+00,-2.281505620719929937e+02
-3.250000000000000000e+00,-2.118483044088991676e+02
-3.000000000000000000e+00,-1.955462152220632106e+02
-2.750000000000000000e+00,-1.792443224474579324e+02
-2.500000000000000000e+00,-1.629427028011904213e+02
-2.250000000000000000e+00,-1.466413571614714328e+02
-2.000000000000000000e+00,-1.303403202111913401e+02
-1.750000000000000000e+00,-1.140397134519896980e+02
-1.500000000000000000e+00,-9.773960456219155901e+01
-1.250000000000000000e+00,-8.144032379957543810e+01
-1.000000000000000000e+00,-6.514183578888450654e+01
-7.500000000000000000e-01,-4.884394944310245990e+01
-5.000000000000000000e-01,-3.254645360857508507e+01
-2.500000000000000000e-01,-1.624825247702358411e+01
0.000000000000000000e+00,5.027602493729773497e-02
2.500000000000000000e-01,1.634827701812862344e+01
5.000000000000000000e-01,3.264512447749548585e+01
7.500000000000000000e-01,4.894138269887052672e+01
1.000000000000000000e+00,6.523451915341853180e+01
1.250000000000000000e+00,8.152760927697609361e+01
1.500000000000000000e+00,9.781841236802998196e+01
1.750000000000000000e+00,1.141119589211178891e+02
2.000000000000000000e+00,1.304034104353099792e+02
2.250000000000000000e+00,1.466954268980830705e+02
2.500000000000000000e+00,1.629884789872936892e+02
2.750000000000000000e+00,1.792787641490178316e+02
3.000000000000000000e+00,1.955719791802856378e+02
3.250000000000000000e+00,2.118645549312585104e+02
3.500000000000000000e+00,2.281580397190952851e+02
3.750000000000000000e+00,2.444490029333747714e+02
4.000000000000000000e+00,2.607414019490537385e+02
4.250000000000000000e+00,2.768632447093623909e+02
4.500000000000000000e+00,2.929788460703902615e+02
4.750000000000000000e+00,3.090853898089536074e+02
5.000000000000000000e+00,3.251838679482129919e+02
5.250000000000000000e+00,3.412690762279688670e+02
5.500000000000000000e+00,3.573399166124139015e+02
5.750000000000000000e+00,3.734002691040802233e+02
6.000000000000000000e+00,3.894406238753074945e+02
6.250000000000000000e+00,4.054610144758302113e+02
6.500000000000000000e+00,4.214579332454772498e+02
6.750000000000000000e+00,4.374318080451703281e+02
7.000000000000000000e+00,4.533743785217230311e+02
7.250000000000000000e+00,4.692848844763360603e+02
7.500000000000000000e+00,4.851679184094474522e+02
7.750000000000000000e+00,5.010159723682810409e+02
8.000000000000000000e+00,5.168285728696927208e+02
7.750000000000000000e+00,5.005534002382357244e+02
7.500000000000000000e+00,4.842784207981612781e+02
7.250000000000000000e+00,4.680036204629574286e+02
7.000000000000000000e+00,4.517290606065963630e+02
6.750000000000000000e+00,4.354546743287945105e+02
6.500000000000000000e+00,4.191804628533843129e+02
6.250000000000000000e+00,4.029064561918372647e+02
6.000000000000000000e+00,3.866326493763366443e+02
5.750000000000000000e+00,3.703590786289470316e+02
5.500000000000000000e+00,3.540857580626133654e+02
5.250000000000000000e+00,3.378127090198577775e+02
5.000000000000000000e+00,3.215399587898371578e+02
4.750000000000000000e+00,3.052673327021464047e+02
4.500000000000000000e+00,2.889949767437069568e+02
4.250000000000000000e+00,2.727228359312808266e+02
4.000000000000000000e+00,2.564509923739022383e+02
3.750000000000000000e+00,2.401797338459660693e+02
3.500000000000000000e+00,2.239084950434989878e+02
3.250000000000000000e+00,2.076382017812919969e+02
3.000000000000000000e+00,1.913684670746926031e+02
2.750000000000000000e+00,1.751004519347318364e+02
2.500000000000000000e+00,1.588324258167517371e+02
2.250000000000000000e+00,1.425665108732718238e+02
2.000000000000000000e+00,1.263021610452718164e+02
1.750000000000000000e+00,1.100385314819532709e+02
1.500000000000000000e+00,9.378087371122566651e+01
1.250000000000000000e+00,7.752281451793606948e+01
1.000000000000000000e+00,6.126807259371498304e+01
7.500000000000000000e-01,4.500895248940904736e+01
5.000000000000000000e-01,2.875090934006103538e+01
2.500000000000000000e-01,1.248753370877807711e+01
0.000000000000000000e+00,-3.776992340624924616e+00
-2.500000000000000000e-01,-2.003558554003167558e+01
-5.000000000000000000e-01,-3.627997519411898253e+01
-7.500000000000000000e-01,-5.251512447636567771e+01
-1.000000000000000000e+00,-6.874188983173277734e+01
-1.250000000000000000e+00,-8.497415494161926119e+01
-1.500000000000000000e+00,-1.012196815167257427e+02
-1.750000000000000000e+00,-1.174656346964776930e+02
-2.000000000000000000e+00,-1.337230947486009711e+02
-2.250000000000000000e+00,-1.499833787978936357e+02
-2.500000000000000000e+00,-1.662424032324217649e+02
-2.750000000000000000e+00,-1.825096631960202558e+02
-3.000000000000000000e+00,-1.987824874887634792e+02
-3.250000000000000000e+00,-2.150565754970840544e+02
-3.500000000000000000e+00,-2.313301994239357668e+02
-3.750000000000000000e+00,-2.476074504038994633e+02
-4.000000000000000000e+00,-2.638668364615303403e+02
-4.250000000000000000e+00,-2.799751571390289655e+02
-4.500000000000000000e+00,-2.960704324459502459e+02
-4.750000000000000000e+00,-3.121555237281278323e+02
-5.000000000000000000e+00,-3.282284528334705556e+02
-5.250000000000000000e+00,-3.442814548984067642e+02
-5.500000000000000000e+00,-3.603161397581472443e+02
-5.750000000000000000e+00,-3.763395412205284742e+02
-6.000000000000000000e+00,-3.923426207008482720e+02
-6.250000000000000000e+00,-4.083252428807693377e+02
-6.500000000000000000e+00,-4.242867926223864288e+02
-6.750000000000000000e+00,-4.402287095652508242e+02
-7.000000000000000000e+00,-4.561379578651668112e+02
-7.250000000000000000e+00,-4.720247958369763523e+02
-7.500000000000000000e+00,-4.878837746218372331e+02
-7.750000000000000000e+00,-5.037074383376972264e+02
