Displacement_mm,BaseShear_kN
-2.500000000000001332e+00,-1.559895403966114031e+02
-2.400000000000001243e+00,-1.497474059150077039e+02
-2.300000000000001155e+00,-1.435052856627215476e+02
-2.200000000000001066e+00,-1.372631939689467515e+02
-2.100000000000000977e+00,-1.310212340484970071e+02
-2.000000000000000888e+00,-1.247793109015127300e+02
-1.900000000000000799e+00,-1.185374332881421537e+02
-1.800000000000000711e+00,-1.122955886473031768e+02
-1.700000000000000622e+00,-1.060538031671983106e+02
-1.600000000000000533e+00,-9.981213765212390854e+01
-1.500000000000000444e+00,-9.357063522003051048e+01
-1.400000000000000355e+00,-8.732917144861454517e+01
-1.300000000000000266e+00,-8.108773923929834382e+01
-1.200000000000000178e+00,-7.484670072730709478e+01
-1.100000000000000089e+00,-6.860554915147254462e+01
-1.000000000000000000e+00,-6.236437890654018190e+01
-9.000000000000000222e-01,-5.612355949153706547e+01
-8.000000000000000444e-01,-4.988258865316201707e+01
-7.000000000000000666e-01,-4.364181327564156021e+01
-6.000000000000000888e-01,-3.740097163564770710e+01
-5.000000000000001110e-01,-3.116008114217445524e+01
